frame_index,timestamp,fov_width
0,1403638518.077829,22
0,1403638518.077829,22
0,1403638518.077829,22
0,1403638518.077829,22
0,1403638518.077829,22
0,1403638518.077829,22
0,1403638518.077829,22
0,1403638518.077829,22
0,1403638518.077829,22
0,1403638518.077829,22
1,1403638518.127830,22
1,1403638518.127830,22
1,1403638518.127830,22
1,1403638518.127830,22
1,1403638518.127830,22
1,1403638518.127830,22
1,1403638518.127830,22
1,1403638518.127830,22
1,1403638518.127830,22
1,1403638518.127830,22
2,1403638518.177829,22
2,1403638518.177829,22
2,1403638518.177829,22
2,1403638518.177829,22
2,1403638518.177829,22
2,1403638518.177829,22
2,1403638518.177829,22
2,1403638518.177829,22
2,1403638518.177829,22
2,1403638518.177829,22
3,1403638518.227829,22
3,1403638518.227829,22
3,1403638518.227829,22
3,1403638518.227829,22
3,1403638518.227829,22
3,1403638518.227829,22
3,1403638518.227829,22
3,1403638518.227829,22
3,1403638518.227829,22
3,1403638518.227829,22
4,1403638518.277829,22
4,1403638518.277829,22
4,1403638518.277829,22
4,1403638518.277829,22
4,1403638518.277829,22
4,1403638518.277829,22
4,1403638518.277829,22
4,1403638518.277829,22
4,1403638518.277829,22
4,1403638518.277829,22
5,1403638518.327830,22
5,1403638518.327830,22
5,1403638518.327830,22
5,1403638518.327830,22
5,1403638518.327830,22
5,1403638518.327830,22
5,1403638518.327830,22
5,1403638518.327830,22
5,1403638518.327830,22
5,1403638518.327830,22
6,1403638518.377829,22
6,1403638518.377829,22
6,1403638518.377829,22
6,1403638518.377829,22
6,1403638518.377829,22
6,1403638518.377829,22
6,1403638518.377829,22
6,1403638518.377829,22
6,1403638518.377829,22
6,1403638518.377829,22
7,1403638518.427830,22
7,1403638518.427830,22
7,1403638518.427830,22
7,1403638518.427830,22
7,1403638518.427830,22
7,1403638518.427830,22
7,1403638518.427830,22
7,1403638518.427830,22
7,1403638518.427830,22
7,1403638518.427830,22
8,1403638518.477829,22
8,1403638518.477829,22
8,1403638518.477829,22
8,1403638518.477829,22
8,1403638518.477829,22
8,1403638518.477829,22
8,1403638518.477829,22
8,1403638518.477829,22
8,1403638518.477829,22
8,1403638518.477829,22
9,1403638518.527829,22
9,1403638518.527829,22
9,1403638518.527829,22
9,1403638518.527829,22
9,1403638518.527829,22
9,1403638518.527829,22
9,1403638518.527829,22
9,1403638518.527829,22
9,1403638518.527829,22
9,1403638518.527829,22
10,1403638518.577829,22
10,1403638518.577829,22
10,1403638518.577829,22
10,1403638518.577829,22
10,1403638518.577829,22
10,1403638518.577829,22
10,1403638518.577829,22
10,1403638518.577829,22
10,1403638518.577829,22
10,1403638518.577829,22
11,1403638518.627830,22
11,1403638518.627830,22
11,1403638518.627830,22
11,1403638518.627830,22
11,1403638518.627830,22
11,1403638518.627830,22
11,1403638518.627830,22
11,1403638518.627830,22
11,1403638518.627830,22
11,1403638518.627830,22
12,1403638518.677829,22
12,1403638518.677829,22
12,1403638518.677829,22
12,1403638518.677829,22
12,1403638518.677829,22
12,1403638518.677829,22
12,1403638518.677829,22
12,1403638518.677829,22
12,1403638518.677829,22
12,1403638518.677829,22
13,1403638518.727829,22
13,1403638518.727829,22
13,1403638518.727829,22
13,1403638518.727829,22
13,1403638518.727829,22
13,1403638518.727829,22
13,1403638518.727829,22
13,1403638518.727829,22
13,1403638518.727829,22
13,1403638518.727829,22
14,1403638518.777829,22
14,1403638518.777829,22
14,1403638518.777829,22
14,1403638518.777829,22
14,1403638518.777829,22
14,1403638518.777829,22
14,1403638518.777829,22
14,1403638518.777829,22
14,1403638518.777829,22
14,1403638518.777829,22
15,1403638518.827830,22
15,1403638518.827830,22
15,1403638518.827830,22
15,1403638518.827830,22
15,1403638518.827830,22
15,1403638518.827830,22
15,1403638518.827830,22
15,1403638518.827830,22
15,1403638518.827830,22
15,1403638518.827830,22
16,1403638518.877829,22
16,1403638518.877829,22
16,1403638518.877829,22
16,1403638518.877829,22
16,1403638518.877829,22
16,1403638518.877829,22
16,1403638518.877829,22
16,1403638518.877829,22
16,1403638518.877829,22
16,1403638518.877829,22
17,1403638518.927830,22
17,1403638518.927830,22
17,1403638518.927830,22
17,1403638518.927830,22
17,1403638518.927830,22
17,1403638518.927830,22
17,1403638518.927830,22
17,1403638518.927830,22
17,1403638518.927830,22
17,1403638518.927830,22
18,1403638518.977829,22
18,1403638518.977829,22
18,1403638518.977829,22
18,1403638518.977829,22
18,1403638518.977829,22
18,1403638518.977829,22
18,1403638518.977829,22
18,1403638518.977829,22
18,1403638518.977829,22
18,1403638518.977829,22
19,1403638519.027829,22
19,1403638519.027829,22
19,1403638519.027829,22
19,1403638519.027829,22
19,1403638519.027829,22
19,1403638519.027829,22
19,1403638519.027829,22
19,1403638519.027829,22
19,1403638519.027829,22
19,1403638519.027829,22
20,1403638519.077829,22
20,1403638519.077829,22
20,1403638519.077829,22
20,1403638519.077829,22
20,1403638519.077829,22
20,1403638519.077829,22
20,1403638519.077829,22
20,1403638519.077829,22
20,1403638519.077829,22
20,1403638519.077829,22
21,1403638519.127830,22
21,1403638519.127830,22
21,1403638519.127830,22
21,1403638519.127830,22
21,1403638519.127830,22
21,1403638519.127830,22
21,1403638519.127830,22
21,1403638519.127830,22
21,1403638519.127830,22
21,1403638519.127830,22
22,1403638519.177829,22
22,1403638519.177829,22
22,1403638519.177829,22
22,1403638519.177829,22
22,1403638519.177829,22
22,1403638519.177829,22
22,1403638519.177829,22
22,1403638519.177829,22
22,1403638519.177829,22
22,1403638519.177829,22
23,1403638519.227829,22
23,1403638519.227829,22
23,1403638519.227829,22
23,1403638519.227829,22
23,1403638519.227829,22
23,1403638519.227829,22
23,1403638519.227829,22
23,1403638519.227829,22
23,1403638519.227829,22
23,1403638519.227829,22
24,1403638519.277829,22
24,1403638519.277829,22
24,1403638519.277829,22
24,1403638519.277829,22
24,1403638519.277829,22
24,1403638519.277829,22
24,1403638519.277829,22
24,1403638519.277829,22
24,1403638519.277829,22
24,1403638519.277829,22
25,1403638519.327830,22
25,1403638519.327830,22
25,1403638519.327830,22
25,1403638519.327830,22
25,1403638519.327830,22
25,1403638519.327830,22
25,1403638519.327830,22
25,1403638519.327830,22
25,1403638519.327830,22
25,1403638519.327830,22
26,1403638519.377829,22
26,1403638519.377829,22
26,1403638519.377829,22
26,1403638519.377829,22
26,1403638519.377829,22
26,1403638519.377829,22
26,1403638519.377829,22
26,1403638519.377829,22
26,1403638519.377829,22
26,1403638519.377829,22
27,1403638519.427830,22
27,1403638519.427830,22
27,1403638519.427830,22
27,1403638519.427830,22
27,1403638519.427830,22
27,1403638519.427830,22
27,1403638519.427830,22
27,1403638519.427830,22
27,1403638519.427830,22
27,1403638519.427830,22
28,1403638519.477829,22
28,1403638519.477829,22
28,1403638519.477829,22
28,1403638519.477829,22
28,1403638519.477829,22
28,1403638519.477829,22
28,1403638519.477829,22
28,1403638519.477829,22
28,1403638519.477829,22
28,1403638519.477829,22
29,1403638519.527829,22
29,1403638519.527829,22
29,1403638519.527829,22
29,1403638519.527829,22
29,1403638519.527829,22
29,1403638519.527829,22
29,1403638519.527829,22
29,1403638519.527829,22
29,1403638519.527829,22
29,1403638519.527829,22
30,1403638519.577829,22
30,1403638519.577829,22
30,1403638519.577829,22
30,1403638519.577829,22
30,1403638519.577829,22
30,1403638519.577829,22
30,1403638519.577829,22
30,1403638519.577829,22
30,1403638519.577829,22
30,1403638519.577829,22
31,1403638519.627830,22
31,1403638519.627830,22
31,1403638519.627830,22
31,1403638519.627830,22
31,1403638519.627830,22
31,1403638519.627830,22
31,1403638519.627830,22
31,1403638519.627830,22
31,1403638519.627830,22
31,1403638519.627830,22
32,1403638519.677829,22
32,1403638519.677829,22
32,1403638519.677829,22
32,1403638519.677829,22
32,1403638519.677829,22
32,1403638519.677829,22
32,1403638519.677829,22
32,1403638519.677829,22
32,1403638519.677829,22
32,1403638519.677829,22
33,1403638519.727829,22
33,1403638519.727829,22
33,1403638519.727829,22
33,1403638519.727829,22
33,1403638519.727829,22
33,1403638519.727829,22
33,1403638519.727829,22
33,1403638519.727829,22
33,1403638519.727829,22
33,1403638519.727829,22
34,1403638519.777829,22
34,1403638519.777829,22
34,1403638519.777829,22
34,1403638519.777829,22
34,1403638519.777829,22
34,1403638519.777829,22
34,1403638519.777829,22
34,1403638519.777829,22
34,1403638519.777829,22
34,1403638519.777829,22
35,1403638519.827830,22
35,1403638519.827830,22
35,1403638519.827830,22
35,1403638519.827830,22
35,1403638519.827830,22
35,1403638519.827830,22
35,1403638519.827830,22
35,1403638519.827830,22
35,1403638519.827830,22
35,1403638519.827830,22
36,1403638519.877829,22
36,1403638519.877829,22
36,1403638519.877829,22
36,1403638519.877829,22
36,1403638519.877829,22
36,1403638519.877829,22
36,1403638519.877829,22
36,1403638519.877829,22
36,1403638519.877829,22
36,1403638519.877829,22
37,1403638519.927830,22
37,1403638519.927830,22
37,1403638519.927830,22
37,1403638519.927830,22
37,1403638519.927830,22
37,1403638519.927830,22
37,1403638519.927830,22
37,1403638519.927830,22
37,1403638519.927830,22
37,1403638519.927830,22
38,1403638519.977829,22
38,1403638519.977829,22
38,1403638519.977829,22
38,1403638519.977829,22
38,1403638519.977829,22
38,1403638519.977829,22
38,1403638519.977829,22
38,1403638519.977829,22
38,1403638519.977829,22
38,1403638519.977829,22
39,1403638520.027829,22
39,1403638520.027829,22
39,1403638520.027829,22
39,1403638520.027829,22
39,1403638520.027829,22
39,1403638520.027829,22
39,1403638520.027829,22
39,1403638520.027829,22
39,1403638520.027829,22
39,1403638520.027829,22
40,1403638520.077829,22
40,1403638520.077829,22
40,1403638520.077829,22
40,1403638520.077829,22
40,1403638520.077829,22
40,1403638520.077829,22
40,1403638520.077829,22
40,1403638520.077829,22
40,1403638520.077829,22
40,1403638520.077829,22
41,1403638520.127830,22
41,1403638520.127830,22
41,1403638520.127830,22
41,1403638520.127830,22
41,1403638520.127830,22
41,1403638520.127830,22
41,1403638520.127830,22
41,1403638520.127830,22
41,1403638520.127830,22
41,1403638520.127830,22
42,1403638520.177829,22
42,1403638520.177829,22
42,1403638520.177829,22
42,1403638520.177829,22
42,1403638520.177829,22
42,1403638520.177829,22
42,1403638520.177829,22
42,1403638520.177829,22
42,1403638520.177829,22
42,1403638520.177829,22
43,1403638520.227829,22
43,1403638520.227829,22
43,1403638520.227829,22
43,1403638520.227829,22
43,1403638520.227829,22
43,1403638520.227829,22
43,1403638520.227829,22
43,1403638520.227829,22
43,1403638520.227829,22
43,1403638520.227829,22
44,1403638520.277829,22
44,1403638520.277829,22
44,1403638520.277829,22
44,1403638520.277829,22
44,1403638520.277829,22
44,1403638520.277829,22
44,1403638520.277829,22
44,1403638520.277829,22
44,1403638520.277829,22
44,1403638520.277829,22
45,1403638520.327830,22
45,1403638520.327830,22
45,1403638520.327830,22
45,1403638520.327830,22
45,1403638520.327830,22
45,1403638520.327830,22
45,1403638520.327830,22
45,1403638520.327830,22
45,1403638520.327830,22
45,1403638520.327830,22
46,1403638520.377829,22
46,1403638520.377829,22
46,1403638520.377829,22
46,1403638520.377829,22
46,1403638520.377829,22
46,1403638520.377829,22
46,1403638520.377829,22
46,1403638520.377829,22
46,1403638520.377829,22
46,1403638520.377829,22
47,1403638520.427830,22
47,1403638520.427830,22
47,1403638520.427830,22
47,1403638520.427830,22
47,1403638520.427830,22
47,1403638520.427830,22
47,1403638520.427830,22
47,1403638520.427830,22
47,1403638520.427830,22
47,1403638520.427830,22
48,1403638520.477829,22
48,1403638520.477829,22
48,1403638520.477829,22
48,1403638520.477829,22
48,1403638520.477829,22
48,1403638520.477829,22
48,1403638520.477829,22
48,1403638520.477829,22
48,1403638520.477829,22
48,1403638520.477829,22
49,1403638520.527829,22
49,1403638520.527829,22
49,1403638520.527829,22
49,1403638520.527829,22
49,1403638520.527829,22
49,1403638520.527829,22
49,1403638520.527829,22
49,1403638520.527829,22
49,1403638520.527829,22
49,1403638520.527829,22
50,1403638520.577829,22
50,1403638520.577829,22
50,1403638520.577829,22
50,1403638520.577829,22
50,1403638520.577829,22
50,1403638520.577829,22
50,1403638520.577829,22
50,1403638520.577829,22
50,1403638520.577829,22
50,1403638520.577829,22
51,1403638520.627830,22
51,1403638520.627830,22
51,1403638520.627830,22
51,1403638520.627830,22
51,1403638520.627830,22
51,1403638520.627830,22
51,1403638520.627830,22
51,1403638520.627830,22
51,1403638520.627830,22
51,1403638520.627830,22
52,1403638520.677829,22
52,1403638520.677829,22
52,1403638520.677829,22
52,1403638520.677829,22
52,1403638520.677829,22
52,1403638520.677829,22
52,1403638520.677829,22
52,1403638520.677829,22
52,1403638520.677829,22
52,1403638520.677829,22
53,1403638520.727829,22
53,1403638520.727829,22
53,1403638520.727829,22
53,1403638520.727829,22
53,1403638520.727829,22
53,1403638520.727829,22
53,1403638520.727829,22
53,1403638520.727829,22
53,1403638520.727829,22
53,1403638520.727829,22
54,1403638520.777829,22
54,1403638520.777829,22
54,1403638520.777829,22
54,1403638520.777829,22
54,1403638520.777829,22
54,1403638520.777829,22
54,1403638520.777829,22
54,1403638520.777829,22
54,1403638520.777829,22
54,1403638520.777829,22
55,1403638520.827830,22
55,1403638520.827830,22
55,1403638520.827830,22
55,1403638520.827830,22
55,1403638520.827830,22
55,1403638520.827830,22
55,1403638520.827830,22
55,1403638520.827830,22
55,1403638520.827830,22
55,1403638520.827830,22
56,1403638520.877829,22
56,1403638520.877829,22
56,1403638520.877829,22
56,1403638520.877829,22
56,1403638520.877829,22
56,1403638520.877829,22
56,1403638520.877829,22
56,1403638520.877829,22
56,1403638520.877829,22
56,1403638520.877829,22
57,1403638520.927830,22
57,1403638520.927830,22
57,1403638520.927830,22
57,1403638520.927830,22
57,1403638520.927830,22
57,1403638520.927830,22
57,1403638520.927830,22
57,1403638520.927830,22
57,1403638520.927830,22
57,1403638520.927830,22
58,1403638520.977829,22
58,1403638520.977829,22
58,1403638520.977829,22
58,1403638520.977829,22
58,1403638520.977829,22
58,1403638520.977829,22
58,1403638520.977829,22
58,1403638520.977829,22
58,1403638520.977829,22
58,1403638520.977829,22
59,1403638521.027829,22
59,1403638521.027829,22
59,1403638521.027829,22
59,1403638521.027829,22
59,1403638521.027829,22
59,1403638521.027829,22
59,1403638521.027829,22
59,1403638521.027829,22
59,1403638521.027829,22
59,1403638521.027829,22
60,1403638521.077829,22
60,1403638521.077829,22
60,1403638521.077829,22
60,1403638521.077829,22
60,1403638521.077829,22
60,1403638521.077829,22
60,1403638521.077829,22
60,1403638521.077829,22
60,1403638521.077829,22
60,1403638521.077829,22
61,1403638521.127830,22
61,1403638521.127830,22
61,1403638521.127830,22
61,1403638521.127830,22
61,1403638521.127830,22
61,1403638521.127830,22
61,1403638521.127830,22
61,1403638521.127830,22
61,1403638521.127830,22
61,1403638521.127830,22
