frame_index,timestamp,fov_width
0,1403715523.912143,22
0,1403715523.912143,22
0,1403715523.912143,22
0,1403715523.912143,22
0,1403715523.912143,22
0,1403715523.912143,22
0,1403715523.912143,22
0,1403715523.912143,22
0,1403715523.912143,22
0,1403715523.912143,22
1,1403715523.962143,22
1,1403715523.962143,22
1,1403715523.962143,22
1,1403715523.962143,22
1,1403715523.962143,22
1,1403715523.962143,22
1,1403715523.962143,22
1,1403715523.962143,22
1,1403715523.962143,22
1,1403715523.962143,22
2,1403715524.012143,22
2,1403715524.012143,22
2,1403715524.012143,22
2,1403715524.012143,22
2,1403715524.012143,22
2,1403715524.012143,22
2,1403715524.012143,22
2,1403715524.012143,22
2,1403715524.012143,22
2,1403715524.012143,22
3,1403715524.062143,22
3,1403715524.062143,22
3,1403715524.062143,22
3,1403715524.062143,22
3,1403715524.062143,22
3,1403715524.062143,22
3,1403715524.062143,22
3,1403715524.062143,22
3,1403715524.062143,22
3,1403715524.062143,22
4,1403715524.112143,22
4,1403715524.112143,22
4,1403715524.112143,22
4,1403715524.112143,22
4,1403715524.112143,22
4,1403715524.112143,22
4,1403715524.112143,22
4,1403715524.112143,22
4,1403715524.112143,22
4,1403715524.112143,22
5,1403715524.162143,22
5,1403715524.162143,22
5,1403715524.162143,22
5,1403715524.162143,22
5,1403715524.162143,22
5,1403715524.162143,22
5,1403715524.162143,22
5,1403715524.162143,22
5,1403715524.162143,22
5,1403715524.162143,22
6,1403715524.212143,22
6,1403715524.212143,22
6,1403715524.212143,22
6,1403715524.212143,22
6,1403715524.212143,22
6,1403715524.212143,22
6,1403715524.212143,22
6,1403715524.212143,22
6,1403715524.212143,22
6,1403715524.212143,22
7,1403715524.262143,22
7,1403715524.262143,22
7,1403715524.262143,22
7,1403715524.262143,22
7,1403715524.262143,22
7,1403715524.262143,22
7,1403715524.262143,22
7,1403715524.262143,22
7,1403715524.262143,22
7,1403715524.262143,22
8,1403715524.312143,22
8,1403715524.312143,22
8,1403715524.312143,22
8,1403715524.312143,22
8,1403715524.312143,22
8,1403715524.312143,22
8,1403715524.312143,22
8,1403715524.312143,22
8,1403715524.312143,22
8,1403715524.312143,22
9,1403715524.362143,22
9,1403715524.362143,22
9,1403715524.362143,22
9,1403715524.362143,22
9,1403715524.362143,22
9,1403715524.362143,22
9,1403715524.362143,22
9,1403715524.362143,22
9,1403715524.362143,22
9,1403715524.362143,22
10,1403715524.412143,22
10,1403715524.412143,22
10,1403715524.412143,22
10,1403715524.412143,22
10,1403715524.412143,22
10,1403715524.412143,22
10,1403715524.412143,22
10,1403715524.412143,22
10,1403715524.412143,22
10,1403715524.412143,22
11,1403715524.462143,22
11,1403715524.462143,22
11,1403715524.462143,22
11,1403715524.462143,22
11,1403715524.462143,22
11,1403715524.462143,22
11,1403715524.462143,22
11,1403715524.462143,22
11,1403715524.462143,22
11,1403715524.462143,22
12,1403715524.512143,22
12,1403715524.512143,22
12,1403715524.512143,22
12,1403715524.512143,22
12,1403715524.512143,22
12,1403715524.512143,22
12,1403715524.512143,22
12,1403715524.512143,22
12,1403715524.512143,22
12,1403715524.512143,22
13,1403715524.562143,22
13,1403715524.562143,22
13,1403715524.562143,22
13,1403715524.562143,22
13,1403715524.562143,22
13,1403715524.562143,22
13,1403715524.562143,22
13,1403715524.562143,22
13,1403715524.562143,22
13,1403715524.562143,22
14,1403715524.612143,22
14,1403715524.612143,22
14,1403715524.612143,22
14,1403715524.612143,22
14,1403715524.612143,22
14,1403715524.612143,22
14,1403715524.612143,22
14,1403715524.612143,22
14,1403715524.612143,22
14,1403715524.612143,22
15,1403715524.662143,22
15,1403715524.662143,22
15,1403715524.662143,22
15,1403715524.662143,22
15,1403715524.662143,22
15,1403715524.662143,22
15,1403715524.662143,22
15,1403715524.662143,22
15,1403715524.662143,22
15,1403715524.662143,22
16,1403715524.712143,22
16,1403715524.712143,22
16,1403715524.712143,22
16,1403715524.712143,22
16,1403715524.712143,22
16,1403715524.712143,22
16,1403715524.712143,22
16,1403715524.712143,22
16,1403715524.712143,22
16,1403715524.712143,22
17,1403715524.762143,22
17,1403715524.762143,22
17,1403715524.762143,22
17,1403715524.762143,22
17,1403715524.762143,22
