frame_index,timestamp,fov_width
0,1403636579.763556,22
0,1403636579.763556,22
0,1403636579.763556,22
0,1403636579.763556,22
0,1403636579.763556,22
0,1403636579.763556,22
0,1403636579.763556,22
0,1403636579.763556,22
0,1403636579.763556,22
0,1403636579.763556,22
1,1403636579.813555,22
1,1403636579.813555,22
1,1403636579.813555,22
1,1403636579.813555,22
1,1403636579.813555,22
1,1403636579.813555,22
1,1403636579.813555,22
1,1403636579.813555,22
1,1403636579.813555,22
1,1403636579.813555,22
2,1403636579.863556,22
2,1403636579.863556,22
2,1403636579.863556,22
2,1403636579.863556,22
2,1403636579.863556,22
2,1403636579.863556,22
2,1403636579.863556,22
2,1403636579.863556,22
2,1403636579.863556,22
2,1403636579.863556,22
3,1403636579.913555,22
3,1403636579.913555,22
3,1403636579.913555,22
3,1403636579.913555,22
3,1403636579.913555,22
3,1403636579.913555,22
3,1403636579.913555,22
3,1403636579.913555,22
3,1403636579.913555,22
3,1403636579.913555,22
4,1403636579.963556,22
4,1403636579.963556,22
4,1403636579.963556,22
4,1403636579.963556,22
4,1403636579.963556,22
4,1403636579.963556,22
4,1403636579.963556,22
4,1403636579.963556,22
4,1403636579.963556,22
4,1403636579.963556,22
5,1403636580.013556,22
5,1403636580.013556,22
5,1403636580.013556,22
5,1403636580.013556,22
5,1403636580.013556,22
5,1403636580.013556,22
5,1403636580.013556,22
5,1403636580.013556,22
5,1403636580.013556,22
5,1403636580.013556,13
6,1403636580.063555,22
6,1403636580.063555,22
6,1403636580.063555,22
6,1403636580.063555,14
6,1403636580.063555,22
6,1403636580.063555,22
6,1403636580.063555,22
6,1403636580.063555,22
6,1403636580.063555,22
6,1403636580.063555,22
7,1403636580.113555,22
7,1403636580.113555,22
7,1403636580.113555,22
7,1403636580.113555,22
7,1403636580.113555,15
7,1403636580.113555,15
7,1403636580.113555,22
7,1403636580.113555,22
7,1403636580.113555,15
7,1403636580.113555,13
8,1403636580.163556,22
8,1403636580.163556,14
8,1403636580.163556,22
8,1403636580.163556,22
8,1403636580.163556,22
8,1403636580.163556,22
8,1403636580.163556,22
8,1403636580.163556,22
8,1403636580.163556,22
8,1403636580.163556,22
9,1403636580.213556,22
9,1403636580.213556,22
9,1403636580.213556,22
9,1403636580.213556,22
9,1403636580.213556,22
9,1403636580.213556,15
9,1403636580.213556,14
9,1403636580.213556,15
9,1403636580.213556,22
9,1403636580.213556,14
10,1403636580.263556,15
10,1403636580.263556,22
10,1403636580.263556,14
10,1403636580.263556,14
10,1403636580.263556,15
10,1403636580.263556,14
