frame_index,timestamp,fov_width
0,1403638127.295097,22
0,1403638127.295097,22
0,1403638127.295097,22
0,1403638127.295097,22
0,1403638127.295097,22
0,1403638127.295097,22
0,1403638127.295097,22
0,1403638127.295097,22
0,1403638127.295097,22
0,1403638127.295097,22
1,1403638127.345097,22
1,1403638127.345097,22
1,1403638127.345097,22
1,1403638127.345097,22
1,1403638127.345097,22
1,1403638127.345097,22
1,1403638127.345097,22
1,1403638127.345097,22
1,1403638127.345097,22
1,1403638127.345097,22
2,1403638127.395097,22
2,1403638127.395097,22
2,1403638127.395097,22
2,1403638127.395097,22
2,1403638127.395097,22
2,1403638127.395097,22
2,1403638127.395097,22
2,1403638127.395097,22
2,1403638127.395097,22
2,1403638127.395097,22
3,1403638127.445097,22
3,1403638127.445097,22
3,1403638127.445097,22
3,1403638127.445097,22
3,1403638127.445097,22
3,1403638127.445097,22
3,1403638127.445097,22
3,1403638127.445097,22
3,1403638127.445097,22
3,1403638127.445097,22
4,1403638127.495097,22
4,1403638127.495097,22
4,1403638127.495097,22
4,1403638127.495097,22
4,1403638127.495097,22
4,1403638127.495097,22
4,1403638127.495097,22
4,1403638127.495097,22
4,1403638127.495097,22
4,1403638127.495097,22
5,1403638127.545097,22
5,1403638127.545097,22
5,1403638127.545097,22
5,1403638127.545097,22
5,1403638127.545097,22
5,1403638127.545097,22
5,1403638127.545097,22
5,1403638127.545097,22
5,1403638127.545097,22
5,1403638127.545097,22
6,1403638127.595097,22
6,1403638127.595097,22
6,1403638127.595097,22
6,1403638127.595097,22
6,1403638127.595097,22
6,1403638127.595097,22
6,1403638127.595097,22
6,1403638127.595097,22
6,1403638127.595097,22
6,1403638127.595097,22
7,1403638127.645097,22
7,1403638127.645097,22
7,1403638127.645097,22
7,1403638127.645097,22
7,1403638127.645097,22
7,1403638127.645097,22
7,1403638127.645097,22
7,1403638127.645097,22
7,1403638127.645097,22
7,1403638127.645097,22
8,1403638127.695097,22
8,1403638127.695097,22
8,1403638127.695097,22
8,1403638127.695097,22
8,1403638127.695097,22
8,1403638127.695097,22
8,1403638127.695097,22
8,1403638127.695097,22
8,1403638127.695097,22
8,1403638127.695097,22
9,1403638127.745097,22
9,1403638127.745097,22
9,1403638127.745097,22
9,1403638127.745097,22
9,1403638127.745097,22
9,1403638127.745097,22
9,1403638127.745097,22
9,1403638127.745097,22
9,1403638127.745097,22
9,1403638127.745097,22
10,1403638127.795097,22
10,1403638127.795097,22
10,1403638127.795097,22
10,1403638127.795097,22
10,1403638127.795097,22
10,1403638127.795097,22
10,1403638127.795097,22
10,1403638127.795097,22
10,1403638127.795097,22
10,1403638127.795097,22
11,1403638127.845097,22
11,1403638127.845097,22
11,1403638127.845097,22
11,1403638127.845097,22
11,1403638127.845097,22
11,1403638127.845097,22
11,1403638127.845097,22
11,1403638127.845097,22
11,1403638127.845097,22
11,1403638127.845097,22
12,1403638127.895097,22
12,1403638127.895097,22
12,1403638127.895097,22
12,1403638127.895097,22
12,1403638127.895097,22
12,1403638127.895097,22
12,1403638127.895097,22
12,1403638127.895097,22
12,1403638127.895097,22
12,1403638127.895097,22
13,1403638127.945097,22
13,1403638127.945097,22
13,1403638127.945097,22
13,1403638127.945097,22
13,1403638127.945097,22
13,1403638127.945097,22
13,1403638127.945097,22
13,1403638127.945097,22
13,1403638127.945097,22
13,1403638127.945097,22
14,1403638127.995097,22
14,1403638127.995097,22
14,1403638127.995097,22
14,1403638127.995097,22
14,1403638127.995097,22
14,1403638127.995097,22
14,1403638127.995097,22
14,1403638127.995097,22
14,1403638127.995097,22
14,1403638127.995097,22
15,1403638128.045097,22
15,1403638128.045097,22
15,1403638128.045097,22
15,1403638128.045097,22
15,1403638128.045097,22
15,1403638128.045097,22
15,1403638128.045097,22
15,1403638128.045097,22
15,1403638128.045097,22
15,1403638128.045097,22
16,1403638128.095097,22
16,1403638128.095097,22
16,1403638128.095097,22
16,1403638128.095097,22
16,1403638128.095097,22
16,1403638128.095097,22
16,1403638128.095097,22
16,1403638128.095097,22
16,1403638128.095097,22
16,1403638128.095097,22
17,1403638128.145097,22
17,1403638128.145097,22
17,1403638128.145097,22
17,1403638128.145097,22
17,1403638128.145097,22
17,1403638128.145097,22
17,1403638128.145097,22
17,1403638128.145097,22
17,1403638128.145097,22
17,1403638128.145097,22
18,1403638128.195097,22
18,1403638128.195097,22
18,1403638128.195097,22
18,1403638128.195097,22
18,1403638128.195097,22
18,1403638128.195097,22
18,1403638128.195097,22
18,1403638128.195097,22
18,1403638128.195097,22
18,1403638128.195097,22
19,1403638128.245097,22
19,1403638128.245097,22
19,1403638128.245097,22
19,1403638128.245097,22
19,1403638128.245097,22
19,1403638128.245097,22
19,1403638128.245097,22
19,1403638128.245097,22
19,1403638128.245097,22
19,1403638128.245097,22
20,1403638128.295097,22
20,1403638128.295097,22
20,1403638128.295097,22
20,1403638128.295097,22
20,1403638128.295097,22
20,1403638128.295097,22
20,1403638128.295097,22
20,1403638128.295097,22
20,1403638128.295097,22
20,1403638128.295097,22
21,1403638128.345097,22
21,1403638128.345097,22
21,1403638128.345097,22
21,1403638128.345097,22
21,1403638128.345097,22
21,1403638128.345097,22
21,1403638128.345097,22
21,1403638128.345097,22
21,1403638128.345097,22
21,1403638128.345097,22
22,1403638128.395097,22
22,1403638128.395097,22
22,1403638128.395097,22
22,1403638128.395097,22
22,1403638128.395097,22
22,1403638128.395097,22
22,1403638128.395097,22
22,1403638128.395097,22
22,1403638128.395097,22
22,1403638128.395097,22
23,1403638128.445097,22
23,1403638128.445097,22
23,1403638128.445097,22
23,1403638128.445097,22
23,1403638128.445097,22
23,1403638128.445097,22
23,1403638128.445097,22
23,1403638128.445097,22
23,1403638128.445097,22
23,1403638128.445097,22
24,1403638128.495097,22
24,1403638128.495097,22
24,1403638128.495097,22
24,1403638128.495097,22
24,1403638128.495097,22
24,1403638128.495097,22
24,1403638128.495097,22
24,1403638128.495097,22
24,1403638128.495097,22
24,1403638128.495097,22
25,1403638128.545097,22
25,1403638128.545097,22
25,1403638128.545097,22
25,1403638128.545097,22
25,1403638128.545097,22
25,1403638128.545097,22
25,1403638128.545097,22
25,1403638128.545097,22
25,1403638128.545097,22
25,1403638128.545097,22
26,1403638128.595097,22
26,1403638128.595097,22
26,1403638128.595097,22
26,1403638128.595097,22
26,1403638128.595097,22
26,1403638128.595097,22
26,1403638128.595097,22
26,1403638128.595097,22
26,1403638128.595097,22
26,1403638128.595097,22
27,1403638128.645097,22
27,1403638128.645097,22
27,1403638128.645097,22
27,1403638128.645097,22
27,1403638128.645097,22
27,1403638128.645097,22
27,1403638128.645097,22
27,1403638128.645097,22
27,1403638128.645097,22
27,1403638128.645097,22
28,1403638128.695097,22
28,1403638128.695097,22
28,1403638128.695097,22
28,1403638128.695097,22
28,1403638128.695097,22
28,1403638128.695097,22
28,1403638128.695097,22
28,1403638128.695097,22
28,1403638128.695097,22
28,1403638128.695097,22
29,1403638128.745097,22
29,1403638128.745097,22
29,1403638128.745097,22
