timestamp_gt,x_gt,y_gt,z_gt,timestamp_est,x_est,y_est,z_est
1.4036365808635556e+18,4.6650211767,-1.8472146877,0.7812067206,1.4036365808635556e+18,4.633025051665837,-1.79455858883854,0.7819539921734455
1.4036365809135555e+18,4.6629522096,-1.8453728663,0.8207579572,1.4036365809135555e+18,4.629418712203137,-1.7922282206992477,0.8232824999620746
1.4036365809635556e+18,4.6609846259,-1.8447596485,0.8600052598,1.4036365809635556e+18,4.62760062279255,-1.7915668985352537,0.8640797145730241
1.4036365810135555e+18,4.6596583694,-1.8446723346,0.8972069305,1.4036365810135555e+18,4.625182638764129,-1.7905886391790855,0.9015028168132553
1.4036365810635556e+18,4.6584695461,-1.8448832918,0.9323025417,1.4036365810635556e+18,4.622137449035008,-1.7892124776073446,0.9340765180991524
1.4036365811135555e+18,4.6567707371,-1.843802856,0.9652596168,1.4036365811135555e+18,4.620938387929869,-1.7879996742958644,0.9682028852536264
1.4036365811635556e+18,4.6556223951,-1.8430375195,0.9955650996,1.4036365811635556e+18,4.618601335901686,-1.7884684403635753,0.988496534761071
1.4036365812135555e+18,4.6551355257,-1.8415718393,1.0225625975,1.4036365812135555e+18,4.616643373578889,-1.7849340346140963,1.025088026977671
1.4036365812635556e+18,4.6553100964,-1.8405548393,1.0461137821,1.4036365812635556e+18,4.615745570474736,-1.7837420713749903,1.0477503235645904
1.4036365813135555e+18,4.6569095013,-1.8399190938,1.0639175259,1.4036365813135555e+18,4.616903604941239,-1.7818467455900846,1.0638620087094104
1.4036365813635556e+18,4.6586259151,-1.8398263352,1.0738669267,1.4036365813635556e+18,4.618650533008961,-1.7813820087202985,1.07341382349161
1.4036365814135555e+18,4.6607757299,-1.8391279976,1.0744901898,1.4036365814135555e+18,4.619214917725864,-1.781156394901552,1.0716075408341936
1.4036365814635556e+18,4.6631142052,-1.8386877869,1.0659636925,1.4036365814635556e+18,4.623960133766704,-1.7803514217241387,1.0647174086564966
1.4036365815135555e+18,4.6656575418,-1.8384611738,1.0492260766,1.4036365815135555e+18,4.625463663071259,-1.7807384688475003,1.0461930850325727
1.4036365815635556e+18,4.6671015434,-1.8384954213,1.0261007203,1.4036365815635556e+18,4.623790192041315,-1.778527246615914,1.0220788935647867
1.4036365816135555e+18,4.6685127859,-1.8387733808,0.9986153796,1.4036365816135555e+18,4.624067296765771,-1.7765672200524412,0.9933458244701037
1.4036365816635556e+18,4.6697485696,-1.8389791244,0.9680789477,1.4036365816635556e+18,4.623039798893418,-1.7748438724184232,0.9601871841739175
1.4036365817135555e+18,4.6714020867,-1.8384458341,0.9361128152,1.4036365817135555e+18,4.628866136896512,-1.7780831008629543,0.9298929723885143
1.4036365817635556e+18,4.6731657492,-1.8384989389,0.9033135722,1.4036365817635556e+18,4.629475112151605,-1.7761021129755796,0.8955994981645863
1.4036365818135555e+18,4.6759169156,-1.8397860467,0.8702705074,1.4036365818135555e+18,4.632289541236813,-1.7766613784516785,0.8626354528087806
1.4036365818635556e+18,4.6786374123,-1.841249824,0.8369674237,1.4036365818635556e+18,4.634174192559471,-1.777487873141142,0.8275503355234418
1.4036365819135555e+18,4.6789098604,-1.8380702615,0.8001037439,1.4036365819135555e+18,4.635988852009707,-1.7783046319468974,0.7931774061221519
1.4036365819635556e+18,4.6811060719,-1.8394680876,0.7678572354,1.4036365819635556e+18,4.639884423203979,-1.7825292625780422,0.7602542656360733
1.4036365820135555e+18,4.6827184977,-1.8407854533,0.7374569596,1.4036365820135555e+18,4.641551120906864,-1.7839146479297217,0.7292021266270016
1.4036365820635556e+18,4.6845440892,-1.8424677579,0.7100893352,1.4036365820635556e+18,4.643111969140446,-1.7859610945669657,0.7031570966543736
1.4036365821135555e+18,4.6864177192,-1.8444039956,0.6874845691,1.4036365821135555e+18,4.644360927231768,-1.787964751031973,0.6812772494993258
1.4036365821635556e+18,4.688083509,-1.8470605446,0.6715031647,1.4036365821635556e+18,4.645779936506609,-1.791678297499847,0.6654312380547861
1.4036365822135555e+18,4.6891591032,-1.8492694573,0.6629683725,1.4036365822135555e+18,4.6470224960235695,-1.7931563644344917,0.6569135902054599
1.4036365822635556e+18,4.688956322,-1.8505991866,0.6629868294,1.4036365822635556e+18,4.646419565135059,-1.7942215894913511,0.6574191822556774
1.4036365823135555e+18,4.6875128361,-1.8515523631,0.6724144801,1.4036365823135555e+18,4.645001446883558,-1.7944431181625702,0.667966493226358
1.4036365823635556e+18,4.6853306676,-1.8524845822,0.6904417901,1.4036365823635556e+18,4.643843429212537,-1.7965798389044112,0.6881999635279079
1.4036365824135555e+18,4.6828575878,-1.8532336282,0.7145279947,1.4036365824135555e+18,4.64214817779274,-1.7973584756605836,0.7137219080842456
1.4036365824635556e+18,4.680023391,-1.8534587651,0.7424402375,1.4036365824635556e+18,4.641804009063848,-1.7983892387725298,0.7446834428725289
1.4036365825135555e+18,4.6769995062,-1.8528007494,0.7726710934,1.4036365825135555e+18,4.639876816050239,-1.7974743757495004,0.7762679287332211
1.4036365825635556e+18,4.6739380479,-1.8519962549,0.8046517355,1.4036365825635556e+18,4.637794850112048,-1.7963307301789386,0.8094798467122404
1.4036365826135555e+18,4.6713172136,-1.8505469065,0.8369736729,1.4036365826135555e+18,4.63600822802769,-1.7944903708004152,0.843265042863108
1.4036365826635556e+18,4.6689739902,-1.8491169488,0.8698644611,1.4036365826635556e+18,4.634051706249201,-1.7945969645853732,0.8787659939043615
1.4036365827135555e+18,4.666956715,-1.8475400173,0.9022681926,1.4036365827135555e+18,4.631132805421158,-1.7895740531861435,0.906647472421199
1.4036365827635556e+18,4.6641369394,-1.8450330233,0.935027138,1.4036365827635556e+18,4.629193053159047,-1.7864328202827537,0.9398597659523094
1.4036365828135555e+18,4.6612415428,-1.8419590174,0.9669980498,1.4036365828135555e+18,4.6279407128435945,-1.7828019386233298,0.9730300784598699
1.4036365828635556e+18,4.6653702485,-1.8363505927,1.0041399424,1.4036365828635556e+18,4.626546363567042,-1.7787808651943326,1.0060491980607964
1.4036365829135555e+18,4.6641805171,-1.8331189909,1.0350233718,1.4036365829135555e+18,4.626207147929796,-1.7757109829846052,1.036628811615276
1.4036365829635556e+18,4.6637638722,-1.8303675678,1.0625889369,1.4036365829635556e+18,4.627042629051299,-1.7747857609469868,1.066482764322992
1.4036365830135555e+18,4.6639959243,-1.8285458661,1.0843242503,1.4036365830135555e+18,4.62740042263397,-1.7703992075983912,1.0849298649918344
1.4036365830635556e+18,4.6648170828,-1.8273142,1.0986794807,1.4036365830635556e+18,4.628419070199034,-1.769385404386728,1.0987794089332408
1.4036365831135555e+18,4.6654470081,-1.8261826713,1.1052410223,1.4036365831135555e+18,4.628995406078633,-1.7681338535925242,1.1050081813871395
1.4036365831635556e+18,4.6661069801,-1.8250725751,1.102718976,1.4036365831635556e+18,4.629851858215114,-1.7675825277881028,1.1020205113786568
1.4036365832135555e+18,4.6666013839,-1.8247096993,1.0920801805,1.4036365832135555e+18,4.630326906000334,-1.7675302744415609,1.0904840237454032
1.4036365832635556e+18,4.6668634644,-1.8249769341,1.0744048486,1.4036365832635556e+18,4.630512152385343,-1.768050202987487,1.071776065802172
1.4036365833135555e+18,4.6666349144,-1.8250098419,1.051836681,1.4036365833135555e+18,4.630497706004735,-1.7686666174050405,1.047616292236807
1.4036365833635556e+18,4.6668029281,-1.8244978174,1.0244160706,1.4036365833635556e+18,4.630593568235478,-1.7681686934804322,1.019271896879375
1.4036365834135555e+18,4.6672885335,-1.8241092349,0.9941015029,1.4036365834135555e+18,4.630922531757745,-1.7674876416417484,0.9879681193193809
