frame_index,timestamp,fov_width
0,1413394881.605761,22
0,1413394881.605761,22
0,1413394881.605761,22
0,1413394881.605761,22
0,1413394881.605761,22
0,1413394881.605761,22
0,1413394881.605761,22
0,1413394881.605761,22
0,1413394881.605761,22
0,1413394881.605761,22
1,1413394881.655760,22
1,1413394881.655760,22
1,1413394881.655760,22
1,1413394881.655760,22
1,1413394881.655760,22
1,1413394881.655760,22
1,1413394881.655760,22
1,1413394881.655760,22
1,1413394881.655760,22
1,1413394881.655760,22
2,1413394881.705760,22
2,1413394881.705760,22
2,1413394881.705760,22
2,1413394881.705760,22
2,1413394881.705760,22
2,1413394881.705760,22
2,1413394881.705760,22
2,1413394881.705760,22
2,1413394881.705760,22
2,1413394881.705760,22
3,1413394881.755760,22
3,1413394881.755760,22
3,1413394881.755760,22
3,1413394881.755760,22
3,1413394881.755760,22
3,1413394881.755760,22
3,1413394881.755760,22
3,1413394881.755760,22
3,1413394881.755760,22
3,1413394881.755760,22
4,1413394881.805761,22
4,1413394881.805761,22
4,1413394881.805761,22
4,1413394881.805761,22
4,1413394881.805761,22
4,1413394881.805761,22
4,1413394881.805761,22
4,1413394881.805761,22
4,1413394881.805761,22
4,1413394881.805761,22
5,1413394881.855760,22
5,1413394881.855760,22
5,1413394881.855760,22
5,1413394881.855760,22
5,1413394881.855760,22
5,1413394881.855760,22
5,1413394881.855760,22
5,1413394881.855760,22
5,1413394881.855760,22
5,1413394881.855760,22
6,1413394881.905761,22
6,1413394881.905761,22
6,1413394881.905761,22
6,1413394881.905761,22
6,1413394881.905761,22
6,1413394881.905761,22
6,1413394881.905761,22
6,1413394881.905761,22
6,1413394881.905761,22
6,1413394881.905761,22
7,1413394881.955760,22
7,1413394881.955760,22
7,1413394881.955760,22
7,1413394881.955760,22
7,1413394881.955760,22
7,1413394881.955760,22
7,1413394881.955760,22
7,1413394881.955760,22
7,1413394881.955760,22
7,1413394881.955760,22
8,1413394882.005760,22
8,1413394882.005760,22
8,1413394882.005760,22
8,1413394882.005760,22
8,1413394882.005760,22
8,1413394882.005760,22
8,1413394882.005760,22
8,1413394882.005760,22
8,1413394882.005760,22
8,1413394882.005760,22
9,1413394882.055760,22
9,1413394882.055760,22
9,1413394882.055760,22
9,1413394882.055760,22
9,1413394882.055760,22
9,1413394882.055760,22
9,1413394882.055760,22
9,1413394882.055760,22
9,1413394882.055760,22
9,1413394882.055760,22
10,1413394882.105761,22
10,1413394882.105761,22
10,1413394882.105761,22
10,1413394882.105761,22
10,1413394882.105761,22
10,1413394882.105761,22
10,1413394882.105761,22
10,1413394882.105761,22
10,1413394882.105761,22
10,1413394882.105761,22
11,1413394882.155760,22
11,1413394882.155760,22
11,1413394882.155760,22
11,1413394882.155760,22
11,1413394882.155760,22
11,1413394882.155760,22
11,1413394882.155760,22
11,1413394882.155760,22
11,1413394882.155760,22
11,1413394882.155760,22
12,1413394882.205760,22
12,1413394882.205760,22
12,1413394882.205760,22
12,1413394882.205760,22
12,1413394882.205760,22
12,1413394882.205760,22
12,1413394882.205760,22
12,1413394882.205760,22
12,1413394882.205760,22
12,1413394882.205760,22
13,1413394882.255760,22
13,1413394882.255760,22
13,1413394882.255760,22
13,1413394882.255760,22
13,1413394882.255760,22
13,1413394882.255760,22
13,1413394882.255760,22
13,1413394882.255760,22
13,1413394882.255760,22
13,1413394882.255760,22
14,1413394882.305761,22
14,1413394882.305761,22
14,1413394882.305761,22
14,1413394882.305761,22
14,1413394882.305761,22
14,1413394882.305761,22
14,1413394882.305761,22
14,1413394882.305761,22
14,1413394882.305761,22
14,1413394882.305761,22
15,1413394882.355760,22
15,1413394882.355760,22
15,1413394882.355760,22
15,1413394882.355760,22
15,1413394882.355760,22
15,1413394882.355760,22
15,1413394882.355760,22
15,1413394882.355760,22
15,1413394882.355760,22
15,1413394882.355760,22
16,1413394882.405761,22
16,1413394882.405761,22
16,1413394882.405761,22
16,1413394882.405761,22
16,1413394882.405761,22
16,1413394882.405761,22
16,1413394882.405761,22
16,1413394882.405761,22
16,1413394882.405761,22
16,1413394882.405761,22
17,1413394882.455760,22
17,1413394882.455760,22
17,1413394882.455760,22
17,1413394882.455760,22
17,1413394882.455760,22
17,1413394882.455760,22
17,1413394882.455760,22
17,1413394882.455760,22
17,1413394882.455760,22
17,1413394882.455760,22
18,1413394882.505760,22
18,1413394882.505760,22
18,1413394882.505760,22
18,1413394882.505760,22
18,1413394882.505760,22
18,1413394882.505760,22
18,1413394882.505760,22
18,1413394882.505760,22
18,1413394882.505760,22
18,1413394882.505760,22
19,1413394882.555760,22
19,1413394882.555760,22
19,1413394882.555760,22
19,1413394882.555760,22
19,1413394882.555760,22
19,1413394882.555760,22
19,1413394882.555760,22
19,1413394882.555760,22
19,1413394882.555760,22
19,1413394882.555760,22
20,1413394882.605761,22
20,1413394882.605761,22
20,1413394882.605761,22
20,1413394882.605761,22
20,1413394882.605761,22
20,1413394882.605761,22
20,1413394882.605761,22
20,1413394882.605761,22
20,1413394882.605761,22
20,1413394882.605761,22
21,1413394882.655760,22
21,1413394882.655760,22
21,1413394882.655760,22
21,1413394882.655760,22
21,1413394882.655760,22
21,1413394882.655760,22
21,1413394882.655760,22
21,1413394882.655760,22
21,1413394882.655760,22
21,1413394882.655760,22
22,1413394882.705760,22
22,1413394882.705760,22
22,1413394882.705760,22
22,1413394882.705760,22
22,1413394882.705760,22
22,1413394882.705760,22
22,1413394882.705760,22
22,1413394882.705760,22
22,1413394882.705760,22
22,1413394882.705760,22
23,1413394882.755760,22
23,1413394882.755760,22
23,1413394882.755760,22
23,1413394882.755760,22
23,1413394882.755760,22
23,1413394882.755760,22
23,1413394882.755760,22
23,1413394882.755760,22
23,1413394882.755760,22
23,1413394882.755760,22
24,1413394882.805761,22
24,1413394882.805761,22
24,1413394882.805761,22
