timestamp,x,y,z
1.4036365799635556e+18,4.625234662375227,-1.7982879130653084,0.865309037419576
1.4036365800135555e+18,4.625494767058351,-1.799931467892311,0.8386565123970322
1.4036365801135555e+18,4.626961654003114,-1.803714731962266,0.7850744747900652
1.4036365801635556e+18,4.627455287184849,-1.8054844408366812,0.7591252173812127
1.4036365802135555e+18,4.628003800973436,-1.8061502093816522,0.7347134998808432
1.4036365803135555e+18,4.630365540394444,-1.8099324216698949,0.6926094897679955
1.4036365803635556e+18,4.631883979982464,-1.8118639887964378,0.6740634649914695
1.4036365804635556e+18,4.636477568012233,-1.8158738904182865,0.6471484027627743
1.4036365805135555e+18,4.637337056681119,-1.8173744276399328,0.6415292674953699
1.4036365805635556e+18,4.637278757535547,-1.8177161011297223,0.6427160898433552
1.4036365806635556e+18,4.637029287803874,-1.8184808105178574,0.6726519741999911
1.4036365807135555e+18,4.635629660706454,-1.8188687530901853,0.6985538515681328
1.4036365807635556e+18,4.633063235020676,-1.8179040168342109,0.7313646819847439
1.4036365808135555e+18,4.629684853873445,-1.8161298460609379,0.7674360939108676
1.4036365808635556e+18,4.624204640867191,-1.8126136446526084,0.8046229977948582
1.4036365809135555e+18,4.619449285885521,-1.8100846573517158,0.8454657081125952
1.4036365809635556e+18,4.618251345720869,-1.8104122206401854,0.8856563409985594
1.4036365810135555e+18,4.615439674869324,-1.8097957898508572,0.9234967324147938
1.4036365810635556e+18,4.61137056900024,-1.8088845468294665,0.9550589882706096
1.4036365811135555e+18,4.610791077832042,-1.8073406503215805,0.9887092877266342
1.4036365811635556e+18,4.606623442325915,-1.806471883827654,1.0192164019044765
1.4036365812135555e+18,4.6059351365113885,-1.8053714918507429,1.0446312833700717
1.4036365812635556e+18,4.605041768025583,-1.8043742622937207,1.0664748174267422
1.4036365813135555e+18,4.605835819594332,-1.8016998603583954,1.0823633196359854
1.4036365813635556e+18,4.608176327166665,-1.802278611986218,1.093357361452523
1.4036365814135555e+18,4.60916632077933,-1.8012514274684106,1.091126026957018
1.4036365815135555e+18,4.613290543996848,-1.8034045597563193,1.0691196700859453
1.4036365815635556e+18,4.613755527571737,-1.8034335825553147,1.0450840846083116
1.4036365816135555e+18,4.612703693014753,-1.7985662355421042,1.0141064337397712
1.4036365816635556e+18,4.613179896715858,-1.7979562670877394,0.9825633467710149
1.4036365817135555e+18,4.618573960944031,-1.799961696328763,0.9533425186527639
1.4036365818135555e+18,4.62292629316256,-1.7999752724130995,0.8852652622521444
1.4036365819135555e+18,4.628464193177578,-1.8023525466484158,0.8168782379383963
1.4036365820135555e+18,4.631990483842569,-1.8050143554252414,0.7525419118455128
1.4036365821135555e+18,4.636548292914294,-1.8085760793403312,0.7044658163150179
1.4036365821635556e+18,4.638851605085023,-1.8112334046006142,0.6892985566300651
1.4036365822135555e+18,4.637887273979737,-1.8127847837516575,0.6806638399813146
1.4036365823135555e+18,4.6365093453718265,-1.8149522497896566,0.6915837429712399
1.4036365824135555e+18,4.6329057257896595,-1.8167322468688134,0.7345717438552203
1.4036365824635556e+18,4.630972388340612,-1.8174316530984145,0.763556046991443
1.4036365825635556e+18,4.624759302440195,-1.815847111303563,0.8272858147319487
1.4036365826135555e+18,4.6230084211744344,-1.8128939123545045,0.860824444800867
1.4036365826635556e+18,4.6218134266981,-1.8110408734858985,0.8954595008261168
1.4036365827135555e+18,4.622191968527466,-1.8105765445660023,0.9282338560261931
1.4036365828135555e+18,4.618326145589636,-1.8032718489882376,0.9938455764565068
1.4036365828635556e+18,4.616033248366406,-1.798968813979276,1.027026296972579
1.4036365829135555e+18,4.61436712929587,-1.7955545851968058,1.0580338478601545
1.4036365830135555e+18,4.617468922261394,-1.7935562659186193,1.1049473780845647
1.4036365830635556e+18,4.617477797070773,-1.7917985608825395,1.1189591643028567
1.4036365831135555e+18,4.617551914343248,-1.7902302597115654,1.1250292102664567
1.4036365832135555e+18,4.617484692328352,-1.788400143348339,1.1131079074369206
1.4036365832635556e+18,4.61700401491902,-1.7880539198106418,1.0954451639832377
1.4036365833135555e+18,4.616489229194534,-1.7875560020370036,1.0724619085851976
1.4036365834135555e+18,4.619603190062588,-1.786028320236357,1.011350065684757
1.4036365834635556e+18,4.622292192499496,-1.7859601385874215,0.9767583984827145
