timestamp_gt,x_gt,y_gt,z_gt,timestamp_est,x_est,y_est,z_est
1.4036365808635556e+18,4.6650211767,-1.8472146877,0.7812067206,1.4036365808635556e+18,4.636986902545269,-1.7993494937610044,0.7819401360970658
1.4036365809135555e+18,4.6629522096,-1.8453728663,0.8207579572,1.4036365809135555e+18,4.631747437417525,-1.7964624508905234,0.82538881275683
1.4036365809635556e+18,4.6609846259,-1.8447596485,0.8600052598,1.4036365809635556e+18,4.631027754811971,-1.7964500980617328,0.8638148460449596
1.4036365810135555e+18,4.6596583694,-1.8446723346,0.8972069305,1.4036365810135555e+18,4.6287147366509585,-1.7956990887043913,0.9015502848971942
1.4036365810635556e+18,4.6584695461,-1.8448832918,0.9323025417,1.4036365810635556e+18,4.625372214133451,-1.7943630515237088,0.9338360632601791
1.4036365811135555e+18,4.6567707371,-1.843802856,0.9652596168,1.4036365811135555e+18,4.622532082934567,-1.7926247652234626,0.9665605024341994
1.4036365811635556e+18,4.6556223951,-1.8430375195,0.9955650996,1.4036365811635556e+18,4.619143983547351,-1.791402973171684,0.9960382596171438
1.4036365812135555e+18,4.6551355257,-1.8415718393,1.0225625975,1.4036365812135555e+18,4.619731315551808,-1.78998137992454,1.0247607665576168
1.4036365812635556e+18,4.6553100964,-1.8405548393,1.0461137821,1.4036365812635556e+18,4.618934860431649,-1.7889614831788032,1.046632304332282
1.4036365813135555e+18,4.6569095013,-1.8399190938,1.0639175259,1.4036365813135555e+18,4.620147773376782,-1.7869286149451566,1.0632850807232315
1.4036365813635556e+18,4.6586259151,-1.8398263352,1.0738669267,1.4036365813635556e+18,4.622559046728184,-1.7871560176815715,1.0738039733254126
1.4036365814135555e+18,4.6607757299,-1.8391279976,1.0744901898,1.4036365814135555e+18,4.623473412888963,-1.7862038153019963,1.0715704316958423
1.4036365814635556e+18,4.6631142052,-1.8386877869,1.0659636925,1.4036365814635556e+18,4.626035391716939,-1.7864630380405429,1.0657226223092344
1.4036365815135555e+18,4.6656575418,-1.8384611738,1.0492260766,1.4036365815135555e+18,4.626435985705461,-1.7864176679166823,1.0475349405163934
1.4036365815635556e+18,4.6671015434,-1.8384954213,1.0261007203,1.4036365815635556e+18,4.625752751162866,-1.7858899791855392,1.0240205395898951
1.4036365816135555e+18,4.6685127859,-1.8387733808,0.9986153796,1.4036365816135555e+18,4.632999187088724,-1.7877062704775832,0.9980903604459247
