frame_index,timestamp,fov_width
0,1403636858.651666,22
0,1403636858.651666,22
0,1403636858.651666,22
0,1403636858.651666,22
0,1403636858.651666,22
0,1403636858.651666,22
0,1403636858.651666,22
0,1403636858.651666,22
0,1403636858.651666,22
0,1403636858.651666,22
1,1403636858.701667,22
1,1403636858.701667,22
1,1403636858.701667,22
1,1403636858.701667,22
1,1403636858.701667,22
1,1403636858.701667,22
1,1403636858.701667,22
1,1403636858.701667,22
1,1403636858.701667,22
1,1403636858.701667,22
2,1403636858.751667,22
2,1403636858.751667,22
2,1403636858.751667,22
2,1403636858.751667,22
2,1403636858.751667,22
2,1403636858.751667,22
2,1403636858.751667,22
2,1403636858.751667,22
2,1403636858.751667,22
2,1403636858.751667,22
3,1403636858.801666,22
3,1403636858.801666,22
3,1403636858.801666,22
3,1403636858.801666,22
3,1403636858.801666,22
3,1403636858.801666,22
3,1403636858.801666,22
3,1403636858.801666,22
3,1403636858.801666,22
3,1403636858.801666,22
4,1403636858.851666,22
4,1403636858.851666,22
4,1403636858.851666,22
4,1403636858.851666,22
4,1403636858.851666,22
4,1403636858.851666,22
4,1403636858.851666,22
4,1403636858.851666,22
4,1403636858.851666,22
4,1403636858.851666,22
5,1403636858.901667,22
5,1403636858.901667,22
5,1403636858.901667,22
5,1403636858.901667,22
5,1403636858.901667,22
5,1403636858.901667,22
5,1403636858.901667,22
5,1403636858.901667,22
5,1403636858.901667,22
5,1403636858.901667,22
6,1403636858.951666,22
6,1403636858.951666,22
6,1403636858.951666,22
6,1403636858.951666,22
6,1403636858.951666,22
6,1403636858.951666,22
6,1403636858.951666,22
6,1403636858.951666,22
6,1403636858.951666,22
6,1403636858.951666,22
7,1403636859.001667,22
7,1403636859.001667,22
7,1403636859.001667,22
7,1403636859.001667,22
7,1403636859.001667,22
7,1403636859.001667,22
7,1403636859.001667,22
7,1403636859.001667,22
7,1403636859.001667,22
7,1403636859.001667,22
8,1403636859.051666,22
8,1403636859.051666,22
8,1403636859.051666,22
8,1403636859.051666,22
8,1403636859.051666,22
8,1403636859.051666,22
8,1403636859.051666,22
8,1403636859.051666,22
8,1403636859.051666,22
8,1403636859.051666,22
9,1403636859.101666,22
9,1403636859.101666,22
9,1403636859.101666,22
9,1403636859.101666,22
9,1403636859.101666,22
9,1403636859.101666,22
9,1403636859.101666,22
9,1403636859.101666,22
9,1403636859.101666,22
9,1403636859.101666,22
10,1403636859.151666,22
10,1403636859.151666,22
10,1403636859.151666,22
10,1403636859.151666,22
10,1403636859.151666,22
10,1403636859.151666,22
10,1403636859.151666,22
10,1403636859.151666,22
10,1403636859.151666,22
10,1403636859.151666,22
11,1403636859.201667,22
11,1403636859.201667,22
11,1403636859.201667,22
11,1403636859.201667,22
11,1403636859.201667,22
11,1403636859.201667,22
11,1403636859.201667,22
11,1403636859.201667,22
11,1403636859.201667,22
11,1403636859.201667,22
12,1403636859.251667,22
12,1403636859.251667,22
12,1403636859.251667,22
12,1403636859.251667,22
12,1403636859.251667,22
12,1403636859.251667,22
12,1403636859.251667,22
12,1403636859.251667,22
12,1403636859.251667,22
12,1403636859.251667,22
13,1403636859.301666,22
13,1403636859.301666,22
13,1403636859.301666,22
13,1403636859.301666,22
13,1403636859.301666,22
13,1403636859.301666,22
13,1403636859.301666,22
13,1403636859.301666,22
13,1403636859.301666,22
13,1403636859.301666,22
14,1403636859.351666,22
14,1403636859.351666,22
14,1403636859.351666,22
14,1403636859.351666,14
14,1403636859.351666,22
14,1403636859.351666,22
14,1403636859.351666,22
14,1403636859.351666,22
14,1403636859.351666,14
14,1403636859.351666,22
15,1403636859.401667,22
15,1403636859.401667,22
15,1403636859.401667,22
15,1403636859.401667,22
15,1403636859.401667,22
15,1403636859.401667,22
15,1403636859.401667,22
15,1403636859.401667,15
15,1403636859.401667,22
15,1403636859.401667,22
16,1403636859.451666,22
16,1403636859.451666,22
16,1403636859.451666,22
16,1403636859.451666,22
16,1403636859.451666,15
16,1403636859.451666,22
16,1403636859.451666,22
16,1403636859.451666,22
16,1403636859.451666,22
16,1403636859.451666,15
17,1403636859.501667,22
17,1403636859.501667,22
17,1403636859.501667,22
17,1403636859.501667,15
17,1403636859.501667,22
17,1403636859.501667,14
17,1403636859.501667,15
17,1403636859.501667,15
17,1403636859.501667,22
17,1403636859.501667,22
18,1403636859.551666,14
18,1403636859.551666,22
18,1403636859.551666,22
18,1403636859.551666,22
