frame_index,timestamp,fov_width
0,1413393886.005760,22
0,1413393886.005760,22
0,1413393886.005760,22
0,1413393886.005760,22
0,1413393886.005760,22
0,1413393886.005760,22
0,1413393886.005760,22
0,1413393886.005760,22
0,1413393886.005760,22
0,1413393886.005760,22
1,1413393886.055760,22
1,1413393886.055760,22
1,1413393886.055760,22
1,1413393886.055760,22
1,1413393886.055760,22
1,1413393886.055760,22
1,1413393886.055760,22
1,1413393886.055760,22
1,1413393886.055760,22
1,1413393886.055760,22
2,1413393886.105761,22
2,1413393886.105761,22
2,1413393886.105761,22
2,1413393886.105761,22
2,1413393886.105761,22
2,1413393886.105761,22
2,1413393886.105761,22
2,1413393886.105761,22
2,1413393886.105761,22
2,1413393886.105761,22
3,1413393886.155760,22
3,1413393886.155760,22
3,1413393886.155760,22
3,1413393886.155760,22
3,1413393886.155760,22
3,1413393886.155760,22
3,1413393886.155760,22
3,1413393886.155760,22
3,1413393886.155760,22
3,1413393886.155760,22
4,1413393886.205760,22
4,1413393886.205760,22
4,1413393886.205760,22
4,1413393886.205760,22
4,1413393886.205760,22
4,1413393886.205760,22
4,1413393886.205760,22
4,1413393886.205760,22
4,1413393886.205760,22
4,1413393886.205760,22
5,1413393886.255760,22
5,1413393886.255760,22
5,1413393886.255760,22
5,1413393886.255760,22
5,1413393886.255760,22
5,1413393886.255760,22
5,1413393886.255760,22
5,1413393886.255760,22
5,1413393886.255760,22
5,1413393886.255760,22
6,1413393886.305761,22
6,1413393886.305761,22
6,1413393886.305761,22
6,1413393886.305761,22
6,1413393886.305761,22
6,1413393886.305761,22
6,1413393886.305761,22
6,1413393886.305761,22
6,1413393886.305761,22
6,1413393886.305761,22
7,1413393886.355760,22
7,1413393886.355760,22
7,1413393886.355760,22
7,1413393886.355760,22
7,1413393886.355760,22
7,1413393886.355760,22
7,1413393886.355760,22
7,1413393886.355760,22
7,1413393886.355760,22
7,1413393886.355760,22
8,1413393886.405761,22
8,1413393886.405761,22
8,1413393886.405761,22
8,1413393886.405761,22
8,1413393886.405761,22
8,1413393886.405761,22
8,1413393886.405761,22
8,1413393886.405761,22
8,1413393886.405761,22
8,1413393886.405761,22
9,1413393886.455760,22
9,1413393886.455760,22
9,1413393886.455760,22
9,1413393886.455760,22
9,1413393886.455760,22
9,1413393886.455760,22
9,1413393886.455760,22
9,1413393886.455760,22
9,1413393886.455760,22
9,1413393886.455760,22
10,1413393886.505760,22
10,1413393886.505760,22
10,1413393886.505760,22
10,1413393886.505760,22
10,1413393886.505760,22
10,1413393886.505760,22
10,1413393886.505760,22
10,1413393886.505760,22
10,1413393886.505760,22
10,1413393886.505760,22
11,1413393886.555760,22
11,1413393886.555760,22
11,1413393886.555760,22
11,1413393886.555760,22
11,1413393886.555760,22
11,1413393886.555760,22
11,1413393886.555760,22
11,1413393886.555760,22
11,1413393886.555760,22
11,1413393886.555760,22
12,1413393886.605761,22
12,1413393886.605761,22
12,1413393886.605761,22
12,1413393886.605761,22
12,1413393886.605761,22
12,1413393886.605761,22
12,1413393886.605761,22
12,1413393886.605761,22
12,1413393886.605761,22
12,1413393886.605761,22
13,1413393886.655760,22
13,1413393886.655760,22
13,1413393886.655760,22
13,1413393886.655760,22
13,1413393886.655760,22
13,1413393886.655760,22
13,1413393886.655760,22
13,1413393886.655760,22
13,1413393886.655760,22
13,1413393886.655760,22
14,1413393886.705760,22
14,1413393886.705760,22
14,1413393886.705760,22
14,1413393886.705760,22
14,1413393886.705760,22
14,1413393886.705760,22
14,1413393886.705760,22
14,1413393886.705760,22
14,1413393886.705760,22
14,1413393886.705760,22
15,1413393886.755760,22
15,1413393886.755760,22
15,1413393886.755760,22
15,1413393886.755760,22
15,1413393886.755760,22
15,1413393886.755760,22
15,1413393886.755760,22
15,1413393886.755760,22
15,1413393886.755760,22
15,1413393886.755760,22
16,1413393886.805761,22
16,1413393886.805761,22
16,1413393886.805761,22
16,1413393886.805761,22
16,1413393886.805761,22
16,1413393886.805761,22
16,1413393886.805761,22
16,1413393886.805761,22
16,1413393886.805761,22
16,1413393886.805761,22
17,1413393886.855760,22
17,1413393886.855760,22
17,1413393886.855760,22
17,1413393886.855760,22
17,1413393886.855760,22
17,1413393886.855760,22
17,1413393886.855760,22
17,1413393886.855760,22
17,1413393886.855760,22
17,1413393886.855760,22
18,1413393886.905761,22
18,1413393886.905761,22
18,1413393886.905761,22
18,1413393886.905761,22
18,1413393886.905761,22
18,1413393886.905761,22
18,1413393886.905761,22
18,1413393886.905761,22
18,1413393886.905761,22
18,1413393886.905761,22
19,1413393886.955760,22
19,1413393886.955760,22
19,1413393886.955760,22
19,1413393886.955760,22
19,1413393886.955760,22
19,1413393886.955760,22
19,1413393886.955760,22
19,1413393886.955760,22
19,1413393886.955760,22
19,1413393886.955760,22
20,1413393887.005760,22
20,1413393887.005760,22
20,1413393887.005760,22
20,1413393887.005760,22
